# Format version 3
# nfields = 1
# NDim = 2
# PW grid = 21 21 
# k-space data = 1 , complex data = 1
#
   -0.897598     0.863714 -3 1  0.00017204055724343   0.0020467447304415 
   -0.897598     1.209200 -3 2    0.001082437397156 -0.00016632434522457 
   -0.897598     1.554685 -3 3 -0.00043806403103552   0.0044072423686561 
   -0.897598     1.900171 -3 4    -0.00401684470952  -0.0011183934328967 
   -0.897598     2.245656 -3 5  0.00015889958028289  0.00026419688949873 
   -0.897598     2.591142 -3 6   0.0033852318199963   0.0028026551595066 
   -0.897598     2.936628 -3 7  0.00041799580720382  -0.0069347323588023 
   -0.897598     3.282113 -3 8   0.0043248709154942  0.00026288059047104 
   -0.897598     3.627599 -3 9   0.0064079091343624 -0.00095778762815904 
   -0.897598     3.973084 -3 10   0.0029907013692298    0.002948737709086 
   -0.897598    -2.936628 -3 -10   0.0021377823222952  -0.0035815610424837 
   -0.897598    -2.591142 -3 -9   0.0027211641782064  -0.0022025221795868 
   -0.897598    -2.245656 -3 -8   0.0003865788449495  0.00092885884349329 
   -0.897598    -1.900171 -3 -7 -0.00092435941831826  -0.0031881668046022 
   -0.897598    -1.554685 -3 -6  -0.0035108831454737 -0.00061578262455029 
   -0.897598    -1.209200 -3 -5 -0.00073431998160725   0.0018153276049035 
   -0.897598    -0.863714 -3 -4 -0.00080713105556304  0.00065155405695948 
   -0.897598    -0.518228 -3 -3   -0.001038466020351   0.0024349681364249 
   -0.897598    -0.172743 -3 -2   0.0022816432975933   0.0001917883733824 
   -0.897598     0.172743 -3 -1  0.00031050181702399   0.0016944266404439 

   -0.598399     0.345486 -2 0  0.00025957448626006   0.0015644403522724 
   -0.598399     0.690971 -2 1  -0.0053789125325681   0.0017764016328604 
   -0.598399     1.036457 -2 2   0.0014980676520434  -0.0010095806052225 
   -0.598399     1.381942 -2 3 -0.00078148840767876  -0.0012463345658436 
   -0.598399     1.727428 -2 4   0.0034541604437791 -0.00043011794534797 
   -0.598399     2.072914 -2 5  -0.0010519369876902  -0.0006413280003316 
   -0.598399     2.418399 -2 6  -0.0011524323550733  0.00024912645781211 
   -0.598399     2.763885 -2 7  -0.0018147207335553 -0.00083094855578611 
   -0.598399     3.109370 -2 8    0.003825534080231   0.0022179531122362 
   -0.598399     3.454856 -2 9   0.0037515901472617    0.002353040711151 
   -0.598399     3.800342 -2 10   0.0017348491444995 -0.00055189229797309 
   -0.598399    -3.109370 -2 -10   0.0010682248563829  -0.0040019871781767 
   -0.598399    -2.763885 -2 -9  -0.0013028044314557 -0.00036841643535511 
   -0.598399    -2.418399 -2 -8    0.001502337312676  -0.0014728163591478 
   -0.598399    -2.072914 -2 -7  2.1453181774485e-05   0.0010819416138897 
   -0.598399    -1.727428 -2 -6  -0.0027299004880751    0.001356927379983 
   -0.598399    -1.381942 -2 -5  -0.0034310737774973 -8.9004725191605e-05 
   -0.598399    -1.036457 -2 -4  9.5536163513453e-06  0.00032000447863979 
   -0.598399    -0.690971 -2 -3  0.00022628588044613 -0.00016165475041994 
   -0.598399    -0.345486 -2 -2  -0.0015297748007883    0.003808429215275 
   -0.598399     0.000000 -2 -1  0.00043261701697893  -0.0011892222027185 

   -0.299199     0.172743 -1 0  -0.0025582891661713  -0.0034097156050944 
   -0.299199     0.518228 -1 1   0.0022629257086359 -0.00025065705359093 
   -0.299199     0.863714 -1 2    0.002797915853616  -0.0015938143604537 
   -0.299199     1.209200 -1 3   -0.002272875953674  -0.0010043333050703 
   -0.299199     1.554685 -1 4   -0.005172380628652   0.0053669674857079 
   -0.299199     1.900171 -1 5  -0.0040609384661457  0.00030071923547796 
   -0.299199     2.245656 -1 6  -0.0037736439327669   0.0007548766597024 
   -0.299199     2.591142 -1 7 -0.00096898865990614  0.00085490163582798 
   -0.299199     2.936628 -1 8   0.0037647151414807   0.0013085567985174 
   -0.299199     3.282113 -1 9 -0.00042613752420257  0.00086281404866438 
   -0.299199     3.627599 -1 10  -0.0010965153662757   0.0030861543770987 
   -0.299199    -3.282113 -1 -10   0.0026869985321492  -0.0013312557379875 
   -0.299199    -2.936628 -1 -9   0.0031529054626053   0.0039270589660454 
   -0.299199    -2.591142 -1 -8   0.0030373559667625  -0.0012758314051268 
   -0.299199    -2.245656 -1 -7  0.00046118521180518   0.0015930374226749 
   -0.299199    -1.900171 -1 -6  -0.0019058010850433   0.0014075317545753 
   -0.299199    -1.554685 -1 -5 -0.00098041795647716   0.0008568656540332 
   -0.299199    -1.209200 -1 -4  -0.0017984578102106 -0.00064847928712687 
   -0.299199    -0.863714 -1 -3   0.0014314855344877 -0.00014456137741034 
   -0.299199    -0.518228 -1 -2  -0.0039773369668287   0.0012021200445001 
   -0.299199    -0.172743 -1 -1  -0.0010079033763437  0.00063105084614089 
